X245,NEW DAY ACADEMY,6-r,6-m,7-w,2012
X248,METROPOLITAN HIGH SCHOOL  THE,6-r,7-m,6-w,2012
X251,EXPLORATIONS ACADEMY,7-r,7-m,7-w,2012
X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,7-r,7-m,7-w,2012
X267,BRONX LATIN,8-r,8-m,8-w,2012
X271,EAST BRONX ACADEMY FOR THE FUTURE,7-r,7-m,7-w,2012
X278,PEACE AND DIVERSITY ACADEMY,7-r,8-m,7-w,2012
X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,6-r,7-m,5-w,2012
X428,LEARNING TO WORK YABC AT MONROE ACADEMY,0-r,0-m,0-w,2012
X446,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,7-r,7-m,6-w,2012
X478,THE CINEMA SCHOOL,0-r,0-m,0-w,2012
X479,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,0-r,0-m,0-w,2012
X480,BRONX REGIONAL HIGH SCHOOL,7-r,7-m,7-w,2012
X550,HIGH SCHOOL OF WORLD CULTURES,6-r,6-m,6-w,2012
X682,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,6-r,6-m,6-w,2012
X684,WINGS ACADEMY,7-r,7-m,7-w,2012
X690,MONROE ACADEMY FOR BUSINESS/LAW,7-r,7-m,7-w,2012
X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,6-r,7-m,6-w,2012
K265,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,7-r,6-m,7-w,2012
K336,ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT,8-r,7-m,8-w,2012
K350,URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART,7-r,7-m,7-w,2012
K412,BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION  ARTS AND MEDIA,7-r,7-m,7-w,2012
K419,SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE  TECHNOLOGY AND THE CREATIVE ARTS,7-r,8-m,7-w,2012
K430,BROOKLYN TECHNICAL HIGH SCHOOL,11-r,13-m,11-w,2012
K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,6-r,7-m,6-w,2012
K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,8-r,8-m,7-w,2012
K499,ACORN COMMUNITY HIGH SCHOOL,7-r,7-m,7-w,2012
K509,FREEDOM ACADEMY HIGH SCHOOL,8-r,7-m,8-w,2012
K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,0-r,0-m,0-w,2012
K553,BROOKLYN ACADEMY HIGH SCHOOL,8-r,7-m,7-w,2012
K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,7-r,7-m,7-w,2012
K595,BEDFORD ACADEMY HIGH SCHOOL,8-r,8-m,8-w,2012
K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,8-r,7-m,7-w,2012
K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,0-r,0-m,0-w,2012
K670,BENJAMIN BANNEKER ACADEMY,9-r,9-m,8-w,2012
K674,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING  ARCHITECTURE  AND TECHNOLOGY,8-r,9-m,8-w,2012
K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,7-r,7-m,7-w,2012
K322,FOUNDATIONS ACADEMY,0-r,0-m,0-w,2012
K404,ACADEMY FOR YOUNG WRITERS,7-r,7-m,7-w,2012
K449,BROOKLYN LATIN SCHOOL  THE,11-r,11-m,11-w,2012
K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,8-r,7-m,7-w,2012
K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,7-r,7-m,7-w,2012
K477,SCHOOL FOR LEGAL STUDIES,8-r,7-m,7-w,2012
K478,THE HIGH SCHOOL FOR ENTERPRISE  BUSINESS AND TECHNOLOGY,7-r,8-m,7-w,2012
K488,BROOKLYN PREPARATORY HIGH SCHOOL,7-r,7-m,7-w,2012
K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,7-r,7-m,7-w,2012
K561,WILLIAMSBURG PREPARATORY SCHOOL,7-r,8-m,7-w,2012
K586,LYONS COMMUNITY SCHOOL,7-r,7-m,7-w,2012
K610,AUTOMOTIVE HIGH SCHOOL,7-r,7-m,7-w,2012
K632,FRANCES PERKINS ACADEMY,7-r,7-m,7-w,2012
K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,7-r,6-m,6-w,2012
K923,AUTOMOTIVE HIGH SCHOOL YABC,0-r,0-m,0-w,2012
K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,7-r,7-m,7-w,2012
K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,7-r,7-m,7-w,2012
K462,SECONDARY SCHOOL FOR LAW,7-r,8-m,7-w,2012
K463,SECONDARY SCHOOL FOR JOURNALISM,7-r,7-m,7-w,2012
K464,PARK SLOPE COLLEGIATE,7-r,8-m,7-w,2012
K497,SCHOOL FOR INTERNATIONAL STUDIES,8-r,8-m,7-w,2012
K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,7-r,8-m,7-w,2012
K520,PACIFIC HIGH SCHOOL,7-r,6-m,6-w,2012
K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,0-r,0-m,0-w,2012
K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,7-r,7-m,7-w,2012
K656,BROOKLYN HIGH SCHOOL OF THE ARTS,8-r,8-m,8-w,2012
K667,SUNSET PARK HIGH SCHOOL,0-r,0-m,0-w,2012
K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,8-r,8-m,8-w,2012
K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,7-r,7-m,7-w,2012
K455,BOYS AND GIRLS HIGH SCHOOL,7-r,7-m,7-w,2012
K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,7-r,7-m,7-w,2012
K594,GOTHAM PROFESSIONAL ARTS ACADEMY,7-r,7-m,7-w,2012
K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,0-r,0-m,0-w,2012
K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL,7-r,7-m,7-w,2012
K408,ACADEMY OF HOSPITALITY AND TOURISM,7-r,6-m,7-w,2012
K467,ERASMUS YABC,0-r,0-m,0-w,2012
K489,W.E.B. DUBOIS ACADEMIC HIGH SCHOOL,7-r,7-m,6-w,2012
K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,5-r,6-m,5-w,2012
K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,8-r,7-m,7-w,2012
K531,SCHOOL FOR HUMAN RIGHTS  THE,6-r,7-m,7-w,2012
K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,7-r,8-m,7-w,2012
K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS,6-r,6-m,6-w,2012
K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,7-r,7-m,7-w,2012
K543,SCIENCE  TECHNOLOGY AND RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS,9-r,9-m,8-w,2012
K544,INTERNATIONAL ARTS BUSINESS SCHOOL,7-r,7-m,7-w,2012
K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,8-r,8-m,8-w,2012
K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,7-r,7-m,7-w,2012
K548,BROOKLYN SCHOOL FOR MUSIC & THEATRE,7-r,7-m,7-w,2012
K568,BROWNSVILLE ACADEMY HIGH SCHOOL,7-r,7-m,6-w,2012
K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,9-r,9-m,9-w,2012
K600,CLARA BARTON HIGH SCHOOL,8-r,8-m,8-w,2012
K625,PAUL ROBESON HIGH SCHOOL,7-r,7-m,7-w,2012
K751,ACADEMY FOR HEALTH CAREERS,0-r,0-m,0-w,2012
K563,IT TAKES A VILLAGE ACADEMY,6-r,6-m,6-w,2012
K566,BROOKLYN GENERATION SCHOOL,7-r,7-m,7-w,2012
K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,7-r,7-m,7-w,2012
K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,7-r,7-m,6-w,2012
K576,VICTORY COLLEGIATE HIGH SCHOOL,7-r,7-m,7-w,2012
K578,BROOKLYN BRIDGE ACADEMY,7-r,7-m,7-w,2012
K589,ARTS & MEDIA PREPARATORY ACADEMY,7-r,7-m,7-w,2012
K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,8-r,7-m,7-w,2012
K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,7-r,7-m,7-w,2012
K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,7-r,7-m,7-w,2012
K635,OLYMPUS ACADEMY,8-r,7-m,7-w,2012
K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,7-r,7-m,7-w,2012
K642,URBAN ACTION ACADEMY,7-r,7-m,7-w,2012
K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,8-r,8-m,7-w,2012
K409,EAST NEW YORK FAMILY ACADEMY,8-r,8-m,7-w,2012
K420,FRANKLIN K. LANE HIGH SCHOOL,0-r,0-m,0-w,2012
K431,THOMAS JEFFERSON YABC,0-r,0-m,0-w,2012
K502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,6-r,6-m,6-w,2012
K504,HIGH SCHOOL FOR CIVIL RIGHTS,7-r,6-m,6-w,2012
K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,7-r,7-m,7-w,2012
K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,7-r,7-m,7-w,2012
K583,MULTICULTURAL HIGH SCHOOL,5-r,6-m,5-w,2012
K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,8-m,7-w,2012
K618,ACADEMY OF INNOVATIVE TECHNOLOGY,7-r,7-m,7-w,2012
K639,BROOKLYN LAB SCHOOL,7-r,7-m,7-w,2012
K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,7-r,7-m,7-w,2012
K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,7-m,7-w,2012
K683,THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS  WRITERS AND PERFORMERS,7-r,8-m,7-w,2012
K445,NEW UTRECHT HIGH SCHOOL,8-r,9-m,7-w,2012
K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,8-r,9-m,8-w,2012
K490,FORT HAMILTON HIGH SCHOOL,8-r,9-m,8-w,2012
K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,7-r,9-m,7-w,2012
K609,THE URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,0-r,0-m,0-w,2012
K658,FRANKLIN DELANO ROOSEVELT YABC,6-r,9-m,6-w,2012
K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,6-r,7-m,6-w,2012
K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,8-r,8-m,8-w,2012
K348,HIGH SCHOOL OF SPORTS MANAGEMENT,7-r,7-m,7-w,2012
K410,ABRAHAM LINCOLN HIGH SCHOOL,7-r,8-m,7-w,2012
K412/21K411,ABRAHAM LINCOLN YABC/LEARNING TO WORK GED AT ABRAHAM LINCOLN,0-r,0-m,0-w,2012
K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,0-r,0-m,0-w,2012
K525,EDWARD R. MURROW HIGH SCHOOL,9-r,9-m,9-w,2012
K540,JOHN DEWEY HIGH SCHOOL,8-r,9-m,7-w,2012
K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,7-r,7-m,7-w,2012
K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,7-r,7-m,7-w,2012
K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,8-m,7-w,2012
K690,BROOKLYN STUDIO SECONDARY SCHOOL,8-r,8-m,8-w,2012
K728,LIBERATION DIPLOMA PLUS,8-r,7-m,7-w,2012
K405,MIDWOOD HIGH SCHOOL,9-r,10-m,9-w,2012
K425,JAMES MADISON HIGH SCHOOL,8-r,9-m,8-w,2012
K495,SHEEPSHEAD BAY HIGH SCHOOL,7-r,7-m,7-w,2012
K535,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,10-r,11-m,10-w,2012
K555,BROOKLYN COLLEGE ACADEMY,9-r,9-m,8-w,2012
K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,7-r,8-m,7-w,2012
K514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,7-r,7-m,7-w,2012
K643,BROOKLYN DEMOCRACY ACADEMY,6-r,6-m,6-w,2012
K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,6-r,7-m,6-w,2012
K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,7-r,6-m,6-w,2012
K697,TEACHERS PREPARATORY HIGH SCHOOL,7-r,8-m,7-w,2012
Q264,ACADEMY OF FINANCE AND ENTERPRISE,8-r,9-m,8-w,2012
Q267,HIGH SCHOOL OF APPLIED COMMUNICATION,8-r,8-m,8-w,2012
Q293,CIVIC LEADERSHIP ACADEMY,8-r,8-m,8-w,2012
Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,6-r,6-m,6-w,2012
Q299,BARD HIGH SCHOOL EARLY COLLEGE II,10-r,11-m,11-w,2012
Q455,NEWTOWN HIGH SCHOOL,7-r,8-m,7-w,2012
Q457,YOUNG ADULT BOROUGH CENTER AT ARTS AND BUSINESS HS,0-r,0-m,0-w,2012
Q485,GROVER CLEVELAND HIGH SCHOOL,7-r,8-m,7-w,2012
Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,7-r,7-m,7-w,2012
Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,6-r,8-m,6-w,2012
Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,7-r,8-m,7-w,2012
Q560,ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY,8-r,8-m,8-w,2012
Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,8-r,8-m,8-w,2012
Q610,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,8-r,9-m,8-w,2012
Q744,VOYAGES PREPARATORY,0-r,0-m,0-w,2012
Q252,QUEENS SCHOOL OF INQUIRY  THE,9-r,9-m,8-w,2012
Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,6-r,8-m,6-w,2012
Q281,EASTsWEST SCHOOL OF INTERNATIONAL STUDIES,8-r,9-m,7-w,2012
Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,9-r,9-m,9-w,2012
Q425,JOHN BOWNE HIGH SCHOOL,7-r,9-m,7-w,2012
Q460,FLUSHING HIGH SCHOOL,7-r,8-m,7-w,2012
Q467,FLUSHING YABC,7-r,7-m,6-w,2012
Q525,TOWNSEND HARRIS HIGH SCHOOL,12-r,13-m,12-w,2012
Q540,QUEENS ACADEMY HIGH SCHOOL,7-r,7-m,7-w,2012
Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,8-r,9-m,8-w,2012
Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,7-r,8-m,7-w,2012
Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,9-r,10-m,9-w,2012
Q430,FRANCIS LEWIS HIGH SCHOOL,9-r,10-m,9-w,2012
Q435,MARTIN VAN BUREN HIGH SCHOOL,7-r,7-m,7-w,2012
Q495,BAYSIDE HIGH SCHOOL,9-r,10-m,9-w,2012
Q566,QUEENS HIGH SCHOOL OF TEACHING  LIBERAL ARTS AND THE SCIENCES,8-r,8-m,8-w,2012
Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,7-r,7-m,7-w,2012
Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,8-r,8-m,8-w,2012
Q302,QUEENS HIGH SCHOOL FOR INFORMATION  RESEARCH  AND TECHNOLOGY,7-r,8-m,7-w,2012
Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,8-r,8-m,8-w,2012
Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,7-r,7-m,6-w,2012
Q323,SCHOLARS' ACADEMY,9-r,10-m,9-w,2012
Q400,AUGUST MARTIN HIGH SCHOOL,7-r,7-m,7-w,2012
Q410,BEACH CHANNEL HIGH SCHOOL,7-r,7-m,7-w,2012
Q475,RICHMOND HILL HIGH SCHOOL,7-r,8-m,7-w,2012
Q480,JOHN ADAMS HIGH SCHOOL,7-r,8-m,7-w,2012
Q650,HIGH SCHOOL FOR CONSTRUCTION TRADES  ENGINEERING AND ARCHITECTURE,8-r,9-m,8-w,2012
Q284,YORK EARLY COLLEGE ACADEMY,0-r,0-m,0-w,2012
Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,8-r,8-m,8-w,2012
Q325,HILLSIDE ARTS & LETTERS ACADEMY,0-r,0-m,0-w,2012
Q338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,8-r,8-m,7-w,2012
Q350,JAMAICA GATEWAY TO THE SCIENCES,8-r,9-m,8-w,2012
Q440,FOREST HILLS HIGH SCHOOL,9-r,9-m,9-w,2012
Q470,JAMAICA HIGH SCHOOL,6-r,7-m,7-w,2012
Q505,HILLCREST HIGH SCHOOL,7-r,8-m,7-w,2012
Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,9-r,9-m,8-w,2012
Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,10-r,10-m,10-w,2012
Q686,QUEENS METROPOLITAN HIGH SCHOOL,0-r,0-m,0-w,2012
Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,12-r,13-m,11-w,2012
Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,8-r,8-m,7-w,2012
Q896,YOUNG WOMEN'S LEADERSHIP SCHOOL  QUEENS,8-r,8-m,8-w,2012
Q248,QUEENS PREPARATORY ACADEMY,7-r,7-m,7-w,2012
Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,8-r,7-m,7-w,2012
Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,8-r,7-m,8-w,2012
Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,8-r,8-m,8-w,2012
Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,7-r,7-m,7-w,2012
Q326,CAMBRIA HEIGHTS ACADEMY,0-r,0-m,0-w,2012
Q492,MATHEMATICS  SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL,8-r,8-m,7-w,2012
Q494,LAW  GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL,7-r,7-m,7-w,2012
Q496,BUSINESS  COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL,7-r,8-m,7-w,2012
Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,7-r,7-m,7-w,2012
Q286,YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA,0-r,0-m,0-w,2012
Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,8-r,8-m,8-w,2012
Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,8-r,8-m,8-w,2012
Q450,LONG ISLAND CITY HIGH SCHOOL,8-r,8-m,7-w,2012
Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,10-r,9-m,9-w,2012
Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,8-r,8-m,7-w,2012
Q555,NEWCOMERS HIGH SCHOOL,6-r,9-m,6-w,2012
Q575,ACADEMY OF AMERICAN STUDIES,9-r,9-m,9-w,2012
Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,10-r,11-m,10-w,2012
R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,9-r,9-m,9-w,2012
R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,7-r,8-m,7-w,2012
R080,THE MICHAEL J. PETRIDES SCHOOL,9-r,9-m,9-w,2012
R440,NEW DORP HIGH SCHOOL,8-r,8-m,8-w,2012
R445,PORT RICHMOND HIGH SCHOOL,8-r,8-m,8-w,2012
R450,CURTIS HIGH SCHOOL,8-r,8-m,8-w,2012
R455,TOTTENVILLE HIGH SCHOOL,9-r,9-m,9-w,2012
R460,SUSAN E. WAGNER HIGH SCHOOL,9-r,9-m,9-w,2012
R470,CONCORD HIGH SCHOOL,9-r,9-m,8-w,2012
R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,8-r,8-m,7-w,2012
R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,12-r,13-m,12-w,2012
R607,YOUNG ADULT BOROUGH CENTER AT STATEN IS TECH HS,8-r,7-m,7-w,2012
K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,7-r,7-m,7-w,2012
K545,EBC HIGH SCHOOL FOR PUBLIC SERVICEâ€“BUSHWICK,7-r,8-m,7-w,2012
K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,6-r,7-m,6-w,2012
K552,ACADEMY OF URBAN PLANNING,6-r,7-m,7-w,2012
K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,8-r,9-m,8-w,2012
K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,6-r,7-m,7-w,2012
K564,BUSHWICK COMMUNITY HIGH SCHOOL,7-r,6-m,7-w,2012
K371,P.S. 371 s LILLIAN L. RASHKIS,0-r,0-m,0-w,2012
M035,P.S. 035,0-r,0-m,0-w,2012
Q256,P.S. Q256,0-r,0-m,0-w,2012
Q811,P.S. Q811,8-r,8-m,8-w,2012
R025,SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25,0-r,0-m,0-w,2012
X012,P.S. X012 LEWIS AND CLARK SCHOOL,0-r,0-m,0-w,2012
X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,0-r,0-m,0-w,2012
M645,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,0-r,0-m,0-w,2012
Q950,GED PLUS s CITYWIDE,9-r,8-m,8-w,2012
X490,PHOENIX ACADEMY,7-r,7-m,7-w,2012
